job_id,job_title,company,location,salary,job_type,post_date,link,skills,industry,seniority_level,source_dataset,salary_clean,location_clean,city_clean,is_remote,salary_clean_outlier
job_00225,data scientist,company_421,Mexico City Metropolitan Area . Fully Remote,"€25,212",,15 days ago,,"['sql', 'machine learning', 'python']",Technology,midlevel,df_jobs,25212.0,Mexico City Metropolitan Area . Fully Remote,Remote,True,False
job_00226,data scientist,company_422,"Englewood, CO","€105,439",,a month ago,,"['sql', 'r', 'python']",Technology,senior,df_jobs,105439.0,"Englewood, CO",Englewood,False,False
job_00227,data scientist,company_423,"New York, NY . Hybrid","€118,741 - €137,008",,a month ago,,[],Technology,senior,df_jobs,127874.5,"New York, NY . Hybrid",New York,False,False
job_00228,data scientist,company_425,"Madrid, Community of Madrid, Spain","€55,995",,25 days ago,,"['spark', 'aws', 'powerbi', 'r', 'python', 'docker', 'linux', 'sql', 'azure', 'tableau']",Technology,senior,df_jobs,55995.0,"Madrid, Community of Madrid, Spain",Madrid,False,False
job_00229,data scientist,company_426,"Palo Alto, CA . Hybrid","€186,327 - €261,220",,2 months ago,,[],Technology,lead,df_jobs,223773.5,"Palo Alto, CA . Hybrid",Palo Alto,False,False
job_00230,data scientist,company_428,"Seattle, WA . Hybrid","€210,073 - €251,172",,4 days ago,,"['sql', 'python']",Technology,senior,df_jobs,230622.5,"Seattle, WA . Hybrid",Seattle,False,False
job_00231,data scientist,company_433,Hybrid,"€36,542 - €54,809",,a month ago,,[],Technology,,df_jobs,45675.5,Hybrid,Hybrid,False,False
job_00232,data scientist,company_435,"Toronto, Ontario, Canada","€94,256 - €175,359",,5 days ago,,"['machine learning', 'python']",Finance,senior,df_jobs,134807.5,"Toronto, Ontario, Canada",Toronto,False,False
job_00233,data scientist,company_069,United States,"€87,407",,5 days ago,,"['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",Technology,senior,df_jobs,87407.0,United States,United States,False,False
job_00234,data scientist,company_438,"New York City, New York, United States . On-site","€154,356",,2 months ago,,[],Technology,,df_jobs,154356.0,"New York City, New York, United States . On-site",New York City,False,False
job_00235,data scientist,company_440,"Lexington, MA . Massachusetts, United States","€109,604",,a month ago,,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",Technology,senior,df_jobs,109604.0,"Lexington, MA . Massachusetts, United States",Lexington,False,False
job_00236,data scientist,company_449,"New York, United States","€141,571 - €164,405",,6 days ago,,"['tableau', 'sql', 'r', 'python']",Technology,lead,df_jobs,152988.0,"New York, United States",New York,False,False
job_00237,data scientist,company_450,"Fort George G Meade, Maryland, United States . On-site","€89,511 - €196,370",,3 months ago,,[],Technology,senior,df_jobs,142940.5,"Fort George G Meade, Maryland, United States . On-site",Fort George G Meade,False,False
job_00238,data scientist,company_421,"São Paulo, São Paulo, Brazil . Fully Remote","€25,214",,14 days ago,,"['sql', 'machine learning', 'python']",Technology,midlevel,df_jobs,25214.0,"São Paulo, São Paulo, Brazil . Fully Remote",Remote,True,False
job_00239,data scientist,company_456,"Sacramento, CA","€115,891 - €172,882",,19 days ago,,[],Healthcare,midlevel,df_jobs,144386.5,"Sacramento, CA",Sacramento,False,False
job_00240,data scientist,company_457,"New York, United States . Minneapolis, MN . Chicago, IL","€68,504 - €84,944",,5 days ago,,"['git', 'r', 'python', 'docker', 'sql', 'machine learning']",Technology,senior,df_jobs,76724.0,"New York, United States . Minneapolis, MN . Chicago, IL",New York,False,False
job_00241,data scientist,company_460,"Bellevue, WA","€122,847 - €196,370",,a month ago,,"['aws', 'git', 'python', 'sql', 'machine learning']",Retail,midlevel,df_jobs,159608.5,"Bellevue, WA",Bellevue,False,False
job_00242,data scientist,company_211,"Bengaluru, Karnataka, India . Bengaluru East, Karnataka, India","€27,524",,3 months ago,,"['pytorch', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']",Healthcare,senior,df_jobs,27524.0,"Bengaluru, Karnataka, India . Bengaluru East, Karnataka, India",Bengaluru,False,False
job_00243,data scientist,company_438,"New York City, New York, United States . On-site","€151,203",,23 days ago,,[],Technology,senior,df_jobs,151203.0,"New York City, New York, United States . On-site",New York City,False,False
job_00244,data scientist,company_461,"Bengaluru, Karnataka, India . Hybrid","€14,064",,a month ago,,"['aws', 'machine learning', 'gcp', 'azure', 'deep learning']",Finance,lead,df_jobs,14064.0,"Bengaluru, Karnataka, India . Hybrid",Bengaluru,False,False
job_00245,machine learning engineer,company_465,"Washington, DC . On-site","€120,104 - €200,112",,14 days ago,,"['deep learning', 'aws', 'machine learning', 'python']",Technology,senior,df_jobs,160108.0,"Washington, DC . On-site",Washington,False,False
job_00246,machine learning engineer,company_025,"Jersey City, NJ","€146,134 - €164,401",,12 days ago,,"['aws', 'gcp', 'azure']",Technology,midlevel,df_jobs,155267.5,"Jersey City, NJ",Jersey City,False,False
job_00247,data scientist,company_468,"Los Alamos, NM","€114,354 - €192,992",,14 days ago,,"['git', 'r', 'python', 'sql', 'machine learning', 'database', 'deep learning']",Energy,senior,df_jobs,153673.0,"Los Alamos, NM",Los Alamos,False,False
job_00248,,company_470,"Austin, TX","€68,505",,4 months ago,,"['linux', 'python']",Education,midlevel,df_jobs,68505.0,"Austin, TX",Austin,False,False
job_00249,data scientist,company_474,"Irvine, CA","€92,252 - €170,573",,6 days ago,,"['amazon', 'pytorch', 'aws', 'python', 'java', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",Technology,senior,df_jobs,131412.5,"Irvine, CA",Irvine,False,False
job_00250,data scientist,company_475,"Brisbane, CA","€164,408 - €211,900",,19 days ago,,"['pandas', 'numpy', 'git', 'r', 'python', 'scikit-learn', 'machine learning', 'matplotlib']",Healthcare,senior,df_jobs,188154.0,"Brisbane, CA",Brisbane,False,False
job_00251,data scientist,company_477,"Mountain View, California, United States . On-site","€187,241",,5 months ago,,[],Technology,,df_jobs,187241.0,"Mountain View, California, United States . On-site",Mountain View,False,False
job_00252,machine learning engineer,company_142,"New York, NY . Boston, MA . Los Angeles, CA","€146,141 - €255,740",,a year ago,,"['pytorch', 'machine learning']",Technology,senior,df_jobs,200940.5,"New York, NY . Boston, MA . Los Angeles, CA",New York,False,False
job_00253,data scientist,company_480,"Kansas City, KS . Hybrid","€75,814 - €119,654",,a month ago,,"['pytorch', 'r', 'python', 'machine learning', 'deep learning', 'tensorflow']",Healthcare,midlevel,df_jobs,97734.0,"Kansas City, KS . Hybrid",Kansas City,False,False
job_00254,data scientist,company_482,"Boston, MA . United States","€109,600",,22 days ago,,"['deep learning', 'machine learning']",Finance,senior,df_jobs,109600.0,"Boston, MA . United States",Boston,False,False
job_00255,data scientist,company_340,"San Jose, CA . Hybrid","€112,803 - €194,408",,2 months ago,,"['sql', 'machine learning', 'r', 'python']",Technology,senior,df_jobs,153605.5,"San Jose, CA . Hybrid",San Jose,False,False
job_00256,data scientist,company_484,"San Diego, CA","€81,294 - €109,607",,7 days ago,,"['sql', 'machine learning', 'tableau']",Technology,junior,df_jobs,95450.5,"San Diego, CA",San Diego,False,False
job_00257,data scientist,company_485,United States . Fully Remote,"€127,869 - €164,402",,14 days ago,,"['pytorch', 'scikit-learn', 'python', 'java', 'machine learning', 'tensorflow']",Technology,senior,df_jobs,146135.5,United States . Fully Remote,Remote,True,False
job_00258,data scientist,company_486,"Bengaluru, Karnataka, India","€19,988",,a month ago,,"['pytorch', 'aws', 'python', 'docker', 'gcp', 'kubernetes', 'azure']",Technology,senior,df_jobs,19988.0,"Bengaluru, Karnataka, India",Bengaluru,False,False
job_00259,data scientist,company_313,"Toronto, Ontario, Canada . Hybrid","€73,457",,7 days ago,,"['machine learning', 'python']",Finance,senior,df_jobs,73457.0,"Toronto, Ontario, Canada . Hybrid",Toronto,False,False
job_00260,data scientist,company_488,"Boston, MA . บอสตัน, รัฐแมสซาชูเซตส์, สหรัฐ","€138,543 - €173,111",,25 days ago,,"['r', 'python', 'sql', 'machine learning', 'tableau']",Healthcare,senior,df_jobs,155827.0,"Boston, MA . บอสตัน, รัฐแมสซาชูเซตส์, สหรัฐ",Boston,False,False
job_00261,data scientist,company_490,"Overland Park, KS . Frisco, TX . Bellevue, WA . Hybrid","€78,825 - €142,210",,3 days ago,,"['sql', 'machine learning', 'r', 'python']",Technology,junior,df_jobs,110517.5,"Overland Park, KS . Frisco, TX . Bellevue, WA . Hybrid",Overland Park,False,False
job_00262,data scientist,company_268,"Singapore, Singapore","€67,044",,2 days ago,,"['spark', 'git', 'python', 'sql', 'hadoop']",Finance,midlevel,df_jobs,67044.0,"Singapore, Singapore",Singapore,False,False
job_00263,data scientist,company_499,"Lake Mary, FL . Hybrid","€109,606",,4 days ago,,"['sql', 'kubernetes', 'machine learning', 'python']",Finance,lead,df_jobs,109606.0,"Lake Mary, FL . Hybrid",Lake Mary,False,False
job_00264,data scientist,company_500,"Vilniaus, Lithuania . Nzalae/ Nzawa locations, Kitui County, Kenya . Hybrid","€5,940 - €8,223",,5 months ago,,"['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",Technology,senior,df_jobs,7081.5,"Vilniaus, Lithuania . Nzalae/ Nzawa locations, Kitui County, Kenya . Hybrid",Vilniaus,False,False
job_00265,data scientist,company_503,"Brazil, Sao Paulo . On-site","€28,878 - €39,713",,14 days ago,,[],Technology,midlevel,df_jobs,34295.5,"Brazil, Sao Paulo . On-site",Brazil,False,False
job_00266,data scientist,company_513,"Washington, DC","€146,134 - €182,667",,2 days ago,,"['spark', 'r', 'python', 'sql', 'machine learning']",Technology,senior,df_jobs,164400.5,"Washington, DC",Washington,False,False
job_00267,data scientist,company_516,Fully Remote,"€127,874 - €141,573",,2 days ago,,[],Technology,,df_jobs,134723.5,Fully Remote,Remote,True,False
job_00268,data scientist,company_517,Fully Remote,"€255,738",,7 days ago,,[],Technology,lead,df_jobs,255738.0,Fully Remote,Remote,True,False
job_00269,data scientist,company_521,"San Francisco, CA . Chicago, IL . Seattle, WA . New York, NY","€114,175 - €155,274",,13 days ago,,"['pandas', 'sql', 'python']",Technology,senior,df_jobs,134724.5,"San Francisco, CA . Chicago, IL . Seattle, WA . New York, NY",San Francisco,False,False
job_00270,data scientist,company_523,"Alpharetta, GA","€82,480 - €137,371",,3 months ago,,"['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'scipy', 'database', 'matplotlib']",Healthcare,senior,df_jobs,109925.5,"Alpharetta, GA",Alpharetta,False,False
job_00271,data scientist,company_524,"Orlando, FL","€97,168 - €107,796",,4 days ago,,"['amazon', 'azure', 'machine learning']",Technology,senior,df_jobs,102482.0,"Orlando, FL",Orlando,False,False
job_00272,data scientist,company_527,"Plainsboro, NJ","€131,088",,7 days ago,,['deep learning'],Healthcare,senior,df_jobs,131088.0,"Plainsboro, NJ",Plainsboro,False,False
job_00273,machine learning engineer,company_532,"New York, NY . Hybrid","€173,536 - €228,335",,23 days ago,,[],Technology,,df_jobs,200935.5,"New York, NY . Hybrid",New York,False,False
job_00274,data scientist,company_540,Fully Remote,"€118,741",,8 days ago,,[],Technology,senior,df_jobs,118741.0,Fully Remote,Remote,True,False
job_00275,data scientist,company_544,"Tempe, AZ . Hybrid","€100,470 - €137,003",,20 days ago,,"['linux', 'aws', 'r', 'python']",Finance,lead,df_jobs,118736.5,"Tempe, AZ . Hybrid",Tempe,False,False
job_00276,data scientist,company_545,"Indianapolis, IN","€138,373 - €202,945",,15 days ago,,['tableau'],Healthcare,senior,df_jobs,170659.0,"Indianapolis, IN",Indianapolis,False,False
job_00277,machine learning engineer,company_546,"Redwood City, CA . Hybrid","€172,567 - €244,914",,7 days ago,,"['pytorch', 'spark', 'python', 'scala', 'sql', 'machine learning', 'deep learning', 'tensorflow']",Retail,senior,df_jobs,208740.5,"Redwood City, CA . Hybrid",Redwood City,False,False
job_00278,data scientist,company_549,"Santa Clara, CA . Hybrid","€205,499 - €273,999",,3 months ago,,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'python', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",Technology,senior,df_jobs,239749.0,"Santa Clara, CA . Hybrid",Santa Clara,False,False
job_00279,data scientist,company_551,"Bengaluru, Karnataka, India","€15,667",,2 months ago,,"['powerbi', 'python', 'sql', 'machine learning', 'deep learning', 'matplotlib', 'tableau']",Technology,senior,df_jobs,15667.0,"Bengaluru, Karnataka, India",Bengaluru,False,False
job_00280,data scientist,company_019,Fully Remote,"€155,272",,a month ago,,[],Technology,,df_jobs,155272.0,Fully Remote,Remote,True,False
job_00281,data scientist,company_555,"Boston, MA","€141,571",,7 days ago,,"['sql', 'machine learning', 'r', 'python']",Finance,lead,df_jobs,141571.0,"Boston, MA",Boston,False,False
job_00282,data scientist,company_558,"Boston, MA . Hybrid","€109,605 - €159,838",,16 hours ago,,"['r', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']",Finance,senior,df_jobs,134721.5,"Boston, MA . Hybrid",Boston,False,False
job_00283,data scientist,company_155,"Raleigh, NC","€146,135 - €182,668",,18 days ago,,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",Technology,lead,df_jobs,164401.5,"Raleigh, NC",Raleigh,False,False
job_00284,data scientist,company_564,Fully Remote,"€168,061 - €192,721",,a month ago,,[],Technology,senior,df_jobs,180391.0,Fully Remote,Remote,True,False
job_00285,data scientist,company_568,"Brooklyn, OH . Cleveland, OH . United States","€115,085 - €126,958",,a month ago,,"['sql', 'r', 'python']",Finance,senior,df_jobs,121021.5,"Brooklyn, OH . Cleveland, OH . United States",Brooklyn,False,False
job_00286,data scientist,company_572,Fully Remote,"€155,269 - €178,102",,3 days ago,,[],Technology,senior,df_jobs,166685.5,Fully Remote,Remote,True,False
job_00287,data scientist,company_574,"Chicago, IL","€52,518 - €97,271",,5 days ago,,[],Technology,midlevel,df_jobs,74894.5,"Chicago, IL",Chicago,False,False
job_00288,data scientist,company_577,"South San Francisco, CA","€147,049 - €185,363",,4 days ago,,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",Technology,senior,df_jobs,166206.0,"South San Francisco, CA",South San Francisco,False,False
job_00289,data scientist,company_579,"Philadelphia, PA","€91,339 - €109,605",,10 months ago,,"['sql', 'machine learning', 'r', 'python']",Education,midlevel,df_jobs,100472.0,"Philadelphia, PA",Philadelphia,False,False
job_00290,data scientist,company_412,"Minneapolis, MN","€112,348 - €168,609",,a month ago,,"['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",Finance,lead,df_jobs,140478.5,"Minneapolis, MN",Minneapolis,False,False
job_00291,data scientist,company_500,"Bucharest, Bucharest, Romania . Vilnius, Vilniaus, Lithuania . Estonia . Bulgaria . Poland + 11 More . Hybrid","€5,939 - €8,222",,2 months ago,,"['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",Technology,senior,df_jobs,7080.5,"Bucharest, Bucharest, Romania . Vilnius, Vilniaus, Lithuania . Estonia . Bulgaria . Poland + 11 More . Hybrid",Bucharest,False,False
job_00292,data scientist,company_587,United States . Fully Remote,"€91,336 - €109,602",,14 days ago,,"['pandas', 'numpy', 'aws', 'git', 'scikit-learn', 'python', 'sql', 'gcp', 'database', 'machine learning']",Healthcare,senior,df_jobs,100469.0,United States . Fully Remote,Remote,True,False
job_00293,machine learning engineer,company_589,Fully Remote,"€197,190 - €236,660",,a month ago,,[],Technology,senior,df_jobs,216925.0,Fully Remote,Remote,True,False
job_00294,data scientist,company_590,"San Francisco, California, United States . San Francisco, California, USA . Hybrid","€159,834 - €205,500",,a month ago,,[],Healthcare,senior,df_jobs,182667.0,"San Francisco, California, United States . San Francisco, California, USA . Hybrid",San Francisco,False,False
job_00295,data scientist,company_591,"Chicago, IL . إلينوي شيكاغو الولايات المتحدة . Hybrid","€95,901 - €123,301",,2 months ago,,"['sql', 'machine learning', 'scikit-learn', 'python']",Healthcare,senior,df_jobs,109601.0,"Chicago, IL . إلينوي شيكاغو الولايات المتحدة . Hybrid",Chicago,False,False
job_00296,data scientist,company_145,"Austin, Texas . Hybrid","€200,937",,a day ago,,[],Technology,senior,df_jobs,200937.0,"Austin, Texas . Hybrid",Austin,False,False
job_00297,data scientist,company_596,"San Diego, CA","€129,513 - €215,914",,a month ago,,"['r', 'python', 'scala', 'sql', 'gcp']",Healthcare,senior,df_jobs,172713.5,"San Diego, CA",San Diego,False,False
job_00298,data scientist,company_598,Salt Lake City Metropolitan Area,"€182,667",,7 days ago,,"['sql', 'machine learning', 'python']",Education,lead,df_jobs,182667.0,Salt Lake City Metropolitan Area,Salt Lake City Metropolitan Area,False,False
job_00299,data scientist,company_601,"Pune, Maharashtra, India","€30,455",,7 days ago,,"['scikit-learn', 'python', 'sql', 'database', 'machine learning']",Finance,midlevel,df_jobs,30455.0,"Pune, Maharashtra, India",Pune,False,False
job_00300,data scientist,company_603,"Queenstown, Central Singapore Community Development Council, Singapore","€54,802",,3 months ago,,"['tableau', 'r', 'python']",Education,junior,df_jobs,54802.0,"Queenstown, Central Singapore Community Development Council, Singapore",Queenstown,False,False
job_00301,data scientist,company_472,"Brookfield, WI . Fully Remote","€59,552 - €138,317",,7 days ago,,"['aws', 'r', 'python', 'sql', 'machine learning']",Healthcare,midlevel,df_jobs,98934.5,"Brookfield, WI . Fully Remote",Remote,True,False
job_00302,data scientist,company_607,"Yonkers, New York, United States . Hybrid","€120,568 - €134,268",,17 hours ago,,[],Healthcare,senior,df_jobs,127418.0,"Yonkers, New York, United States . Hybrid",Yonkers,False,False
job_00303,data scientist,company_608,"Berlin, Berlin, Germany . Hybrid","€86,270 - €119,421",,a month ago,,"['scala', 'spark', 'machine learning', 'python']",Technology,senior,df_jobs,102845.5,"Berlin, Berlin, Germany . Hybrid",Berlin,False,False
job_00304,data scientist,company_609,"Golden Valley, MN . Austin, TX . Hybrid","€119,819 - €178,753",,7 days ago,,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'git', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'keras', 'azure', 'tensorflow']",Technology,lead,df_jobs,149286.0,"Golden Valley, MN . Austin, TX . Hybrid",Golden Valley,False,False
job_00305,data scientist,company_610,"Chicago, IL . Hybrid","€83,821",,5 days ago,,"['git', 'r', 'python', 'sql', 'machine learning', 'deep learning']",Technology,senior,df_jobs,83821.0,"Chicago, IL . Hybrid",Chicago,False,False
job_00306,data scientist,company_611,Fully Remote,"€137,006 - €200,939",,22 days ago,,[],Technology,senior,df_jobs,168972.5,Fully Remote,Remote,True,False
job_00307,data scientist,company_614,Ukraine,"€65,768",,14 days ago,,"['amazon', 'pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",Technology,senior,df_jobs,65768.0,Ukraine,Ukraine,False,False
job_00308,data scientist,company_615,Fully Remote,"€173,536 - €200,936",,a month ago,,[],Healthcare,lead,df_jobs,187236.0,Fully Remote,Remote,True,False
job_00309,data scientist,company_383,"Barcelona, Spain . On-site","€46,527 - €76,221",,a month ago,,[],Technology,,df_jobs,61374.0,"Barcelona, Spain . On-site",Barcelona,False,False
job_00310,data scientist,company_624,Hybrid,"€39,254 - €58,876",,a month ago,,[],Technology,,df_jobs,49065.0,Hybrid,Hybrid,False,False
job_00311,data scientist,company_625,Fully Remote,"€141,572 - €168,972",,6 months ago,,[],Energy,senior,df_jobs,155272.0,Fully Remote,Remote,True,False
job_00312,data scientist,company_631,"San Francisco, CA","€130,666 - €241,896",,21 days ago,,"['spark', 'aws', 'python', 'airflow', 'sql', 'gcp', 'machine learning']",Technology,midlevel,df_jobs,186281.0,"San Francisco, CA",San Francisco,False,False
job_00313,data scientist,company_634,"Rockville, MD","€124,333 - €207,218",,a month ago,,"['machine learning', 'r', 'python']",Healthcare,midlevel,df_jobs,165775.5,"Rockville, MD",Rockville,False,False
job_00314,data scientist,company_423,"New York, NY . Hybrid","€109,603 - €118,736",,2 months ago,,[],Technology,senior,df_jobs,114169.5,"New York, NY . Hybrid",New York,False,False
job_00315,data scientist,company_057,"Seattle, WA","€120,567",,7 days ago,,"['python', 'sql', 'machine learning', 'azure', 'tableau']",Retail,lead,df_jobs,120567.0,"Seattle, WA",Seattle,False,False
job_00316,data scientist,company_638,United States,"€109,600 - €118,733",,7 days ago,,"['spark', 'aws', 'git', 'r', 'python', 'powerbi', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure', 'matplotlib', 'tableau']",Technology,senior,df_jobs,114166.5,United States,United States,False,False
job_00317,data scientist,company_640,United States,"€86,958",,14 days ago,,"['pytorch', 'spark', 'python', 'machine learning', 'deep learning', 'azure', 'tensorflow']",Retail,lead,df_jobs,86958.0,United States,United States,False,False
job_00318,data scientist,company_642,Fully Remote,"€109,606 - €146,139",,2 days ago,,[],Healthcare,senior,df_jobs,127872.5,Fully Remote,Remote,True,False
job_00319,data scientist,company_643,"Minneapolis, MN . Hybrid","€103,871",,7 days ago,,"['sql', 'machine learning', 'r', 'python']",Healthcare,senior,df_jobs,103871.0,"Minneapolis, MN . Hybrid",Minneapolis,False,False
job_00320,data scientist,company_645,Hybrid,"€137,003 - €173,536",,a year ago,,[],Technology,,df_jobs,155269.5,Hybrid,Hybrid,False,False
job_00321,data scientist,company_647,"India, Bengaluru . Fully Remote","€39,026",,5 days ago,,[],Technology,senior,df_jobs,39026.0,"India, Bengaluru . Fully Remote",Remote,True,False
job_00322,machine learning engineer,company_653,"Colorado Springs, CO","€109,608 - €127,875",,14 days ago,,"['pytorch', 'scikit-learn', 'machine learning', 'tensorflow']",Technology,senior,df_jobs,118741.5,"Colorado Springs, CO",Colorado Springs,False,False
job_00323,data scientist,company_654,"San Francisco, CA . Hybrid","€146,135 - €196,368",,21 days ago,,[],Technology,senior,df_jobs,171251.5,"San Francisco, CA . Hybrid",San Francisco,False,False
job_00324,data scientist,company_254,"Chicago, IL","€63,942 - €86,775",,7 days ago,,"['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']",Healthcare,senior,df_jobs,75358.5,"Chicago, IL",Chicago,False,False
job_00325,data scientist,company_662,On-site,"€147,968",,13 days ago,,[],Technology,senior,df_jobs,147968.0,On-site,On-site,False,False
job_00326,data scientist,company_645,Hybrid,"€137,005 - €173,538",,3 years ago,,[],Technology,,df_jobs,155271.5,Hybrid,Hybrid,False,False
job_00327,data scientist,company_665,"South San Francisco, California, United States . On-site","€159,835 - €182,668",,2 months ago,,[],Technology,,df_jobs,171251.5,"South San Francisco, California, United States . On-site",South San Francisco,False,False
job_00328,data scientist,company_666,"Singapore, Singapore","€80,624",,a month ago,,['database'],Technology,senior,df_jobs,80624.0,"Singapore, Singapore",Singapore,False,False
job_00329,data scientist,company_668,"Sacramento, California, United States . Jacksonville, Florida, United States . Austin, Texas, United States . Mexico City, Mexico . Ottawa, Ontario, Canada + 17 More . On-site","€218,288",,2 months ago,,[],Technology,lead,df_jobs,218288.0,"Sacramento, California, United States . Jacksonville, Florida, United States . Austin, Texas, United States . Mexico City, Mexico . Ottawa, Ontario, Canada + 17 More . On-site",Sacramento,False,False
job_00330,data scientist,company_670,"Annapolis Junction, Maryland, United States . On-site","€45,667 - €264,871",,7 days ago,,[],Technology,,df_jobs,155269.0,"Annapolis Junction, Maryland, United States . On-site",Annapolis Junction,False,False
job_00331,data scientist,company_675,Fully Remote,"€141,574 - €182,674",,2 months ago,,[],Technology,senior,df_jobs,162124.0,Fully Remote,Remote,True,False
job_00332,data scientist,company_216,United States . Hybrid,"€130,609 - €209,155",,4 days ago,,"['pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",Technology,senior,df_jobs,169882.0,United States . Hybrid,United States . Hybrid,False,False
job_00333,data scientist,company_678,"Fort Huachuca, AZ . Fort Huachuca, Arizona, United States","€60,287 - €96,820",,22 days ago,,[],Technology,senior,df_jobs,78553.5,"Fort Huachuca, AZ . Fort Huachuca, Arizona, United States",Fort Huachuca,False,False
job_00334,data scientist,company_680,"Richmond, VA","€91,334 - €109,600",,8 days ago,,"['git', 'r', 'python', 'sql', 'machine learning']",Technology,senior,df_jobs,100467.0,"Richmond, VA",Richmond,False,False
job_00335,data scientist,company_678,"Ashburn, VA","€160,753 - €257,566",,21 days ago,,"['spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']",Technology,senior,df_jobs,209159.5,"Ashburn, VA",Ashburn,False,False
job_00336,data scientist,company_685,"New York, NY","€79,654 - €125,307",,6 months ago,,"['spark', 'aws', 'python', 'sql', 'machine learning']",Technology,lead,df_jobs,102480.5,"New York, NY",New York,False,False
job_00337,data scientist,company_689,Greater Milwaukee,"€94,111 - €161,332",,8 days ago,,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'deep learning', 'hadoop', 'azure', 'tableau']",Retail,senior,df_jobs,127721.5,Greater Milwaukee,Greater Milwaukee,False,False
job_00338,data scientist,company_488,"Boston, MA","€149,604 - €182,849",,23 days ago,,"['r', 'python', 'sql', 'machine learning', 'tableau']",Healthcare,lead,df_jobs,166226.5,"Boston, MA",Boston,False,False
job_00339,data scientist,company_690,"Maplewood, MN . Hybrid","€146,393 - €178,925",,7 days ago,,"['machine learning', 'r', 'python']",Healthcare,senior,df_jobs,162659.0,"Maplewood, MN . Hybrid",Maplewood,False,False
job_00340,data scientist,company_694,"San Francisco, CA","€200,936 - €264,868",,2 days ago,,"['amazon', 'machine learning']",Finance,senior,df_jobs,232902.0,"San Francisco, CA",San Francisco,False,False
job_00341,data scientist,company_697,"Austin, TX . Hybrid","€109,606 - €146,139",,14 days ago,,"['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'airflow', 'sql', 'machine learning', 'gcp', 'azure', 'matplotlib', 'tableau']",Technology,senior,df_jobs,127872.5,"Austin, TX . Hybrid",Austin,False,False
job_00342,data scientist,company_521,"San Francisco, CA . Hybrid","€164,408 - €182,674",,4 days ago,,"['sql', 'machine learning', 'python']",Technology,senior,df_jobs,173541.0,"San Francisco, CA . Hybrid",San Francisco,False,False
job_00343,data scientist,company_702,"Dallas, TX","€43,700",,14 days ago,,"['machine learning', 'r', 'python']",Healthcare,junior,df_jobs,43700.0,"Dallas, TX",Dallas,False,False
job_00344,data scientist,company_704,"Elsbethen, Salzburg, Austria","€29,498",,7 days ago,,"['sql', 'git', 'r', 'python']",Energy,lead,df_jobs,29498.0,"Elsbethen, Salzburg, Austria",Elsbethen,False,False
job_00345,data scientist,company_705,"San Francisco, CA . On-site","€131,528 - €175,367",,13 days ago,,[],Technology,,df_jobs,153447.5,"San Francisco, CA . On-site",San Francisco,False,False
job_00346,data scientist,company_706,"Los Angeles, CA . Hybrid","€104,128 - €192,721",,a month ago,,[],Technology,lead,df_jobs,148424.5,"Los Angeles, CA . Hybrid",Los Angeles,False,False
job_00347,data scientist,company_708,Hybrid,"€118,739 - €155,272",,5 months ago,,[],Technology,,df_jobs,137005.5,Hybrid,Hybrid,False,False
job_00348,data scientist,company_709,"Chicago, Illinois, United States . Hybrid","€156,187",,7 days ago,,[],Manufacturing,senior,df_jobs,156187.0,"Chicago, Illinois, United States . Hybrid",Chicago,False,False
job_00349,data scientist,company_714,Fully Remote,"€200,936",,20 days ago,,[],Technology,senior,df_jobs,200936.0,Fully Remote,Remote,True,False
job_00350,data scientist,company_718,"Detroit, MI","€90,424",,a day ago,,"['aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'database', 'deep learning', 'tensorflow']",Finance,lead,df_jobs,90424.0,"Detroit, MI",Detroit,False,False
